Label,PRESSURE_ZONE,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,shallow_main,Condition_score,OVERSIZED,CLEANED,Shape__Length,Installation_Month,Installation_Year,Break_Time
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,41,N,N,9.35,N,N,3.8630045054576,10,2011,13.0
0,BRIDGEPORT,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,6,2,45,N,N,7.85,N,N,3.31366545883245,1,1964,60.0
1,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,1,1,N,N,4.15,N,N,72.2257170154481,7,1957,46.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,4,32,N,N,9.35,N,Y,1.24932565796384,6,2005,19.0
0,KIT 2E,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,2,4,32,N,N,9.35,N,Y,17.3719754320998,6,2005,19.0
0,KIT 4,TREATED,150,CI,NO,NONE,PURCHASED,KITCHENER,N,6,5,4,N,Y,7.3,N,N,129.130379214357,1,1945,79.0
0,KIT 4,TREATED,450,DI,NO,NONE,DONATED,REGION,N,6,4,23B,N,N,8.5,N,Y,196.770573367093,1,1970,54.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,33,N,N,9.35,N,N,1.16416844977318,9,2008,16.0
0,BRIDGEPORT,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,45,N,N,8.5,N,N,15.2410410172083,1,1978,46.0
1,BRIDGEPORT,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,2,45,N,N,6.9,N,N,100.138785090364,1,1980,24.0
0,BRIDGEPORT,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,5,2,45,N,N,8.5,N,N,16.9473210010415,1,1978,46.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,1,16,N,N,9.35,N,N,4.32115973902569,7,2014,10.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,1,16,N,N,9.35,N,N,10.9516626466611,7,2014,10.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,1,16,N,N,9.35,N,N,74.3385073482328,7,2014,10.0
1,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,48,N,N,4.65,N,N,138.68402742549,9,1967,47.0
1,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,48,N,N,4.65,N,N,138.68402742549,9,1967,43.0
1,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,48,N,Y,4.6,N,N,299.673214795264,1,1964,50.0
0,BRIDGEPORT,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,5,2,45,N,N,7.85,N,N,10.2592966252722,8,1963,61.0
0,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,48,N,N,7.85,N,N,8.1866961736908,1,1964,60.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,6,1,13,N,N,9.35,N,N,9.24791455460808,8,2011,13.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,26,N,N,9.35,N,Y,10.9885397421212,6,2003,21.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,16,N,N,9.35,N,N,89.6252006806546,12,2003,21.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,16,N,N,9.35,N,N,2.35365383957274,11,2003,21.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,26,N,N,9.35,N,N,146.733106045679,7,2011,13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,9,N,N,9.35,N,N,1.15548695369159,6,2011,13.0
0,KIT 4A,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,2,42,N,N,9.35,N,N,11.4192582079291,9,2011,13.0
0,KIT 2EA,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,28,N,N,9.35,N,N,5.10226693160538,6,1998,26.0
0,KIT 2EA,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,28,N,N,9.35,N,N,5.7907022022601,6,1998,26.0
0,KIT 4,TREATED,450,CI,NO,NONE,PURCHASED,KITCHENER,N,7,5,19,N,N,7.75,N,N,11.6073162937382,1,1961,63.0
0,KIT 4,TREATED,150,CI,NO,NONE,PURCHASED,KITCHENER,N,6,2,18,N,N,7.75,N,N,13.1366679755978,1,1946,78.0
0,KIT 2W,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,33,N,N,8.5,N,N,10.1020453399469,9,1973,51.0
0,KIT 2W,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,33,N,N,8.5,N,N,131.824022628364,9,1973,51.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,1,30,N,N,8.5,N,N,100.00242314117,1,1969,55.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,N,57.824380177496,7,2010,14.0
1,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,7,N,N,6.9,N,N,104.008742862272,1,1978,43.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,6,N,N,5.05,N,N,306.252217406583,1,1962,53.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,6,N,N,5.05,N,N,306.252217406583,1,1962,55.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,12,N,N,8.9,N,Y,270.457686607582,1,1976,48.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,8.43357738064356,6,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,11.4509021374783,6,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,19,N,N,9.35,N,N,85.7552665126016,6,1995,29.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,2,19,N,N,9.35,N,N,87.1323964700182,6,1995,29.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,4,15,N,N,7.05,N,Y,368.829242662884,1,1966,47.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,4,15,N,N,7.05,N,Y,368.829242662884,1,1966,40.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,10,N,N,9.1,N,Y,6.30531481192184,1,1986,38.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,12,N,N,8.5,N,Y,19.6830784622633,1,1973,51.0
0,KIT 2W,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,0,5,32,N,N,8.5,N,N,1.15997241320425,1,1979,45.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,1,N,N,8.5,N,N,8.20532553974168,10,1968,56.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,1,N,N,8.5,N,N,108.246266451977,10,1968,56.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,12,N,N,8.5,N,Y,3.04785073170117,11,1976,48.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,30,N,N,9.35,N,Y,144.021249420002,6,2007,17.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,73.7901035266844,6,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,0.6559923165147,1,1995,29.0
1,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,32,N,N,6.15,N,Y,95.0189345457092,1,1995,8.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,24,N,N,6.1,N,Y,67.6195532238104,1,1967,38.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,38,N,N,8.5,N,Y,135.647698261017,6,1980,44.0
0,KIT 4A,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,2,44,N,N,9.35,N,N,73.364745793543,9,2011,13.0
0,KIT 4A,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,2,42,N,N,9.35,N,N,75.4014154365915,9,2011,13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,9.35,N,N,58.7081242608193,4,2013,11.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,42,N,N,9.35,N,N,44.4608935893167,10,2011,13.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,5.46723908633011,6,2004,20.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,25,N,N,4.05,N,Y,80.5882657389957,1,1967,46.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,25,N,N,4.05,N,Y,80.5882657389957,1,1967,41.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,25,N,N,4.05,N,Y,80.5882657389957,1,1967,40.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,15,N,N,9.35,N,Y,6.63211949229358,1,1976,48.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,2,N,N,9.1,N,Y,192.328429868672,6,1985,39.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,70.9417062361127,6,2007,17.0
0,KIT 4,TREATED,100,CI,NO,NONE,DONATED,KITCHENER,N,0,1,1,N,N,7.75,N,N,1.43198625706117,1,1957,67.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,23,N,N,5.45,N,N,188.205991332371,12,1963,58.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,17,N,N,9.35,N,Y,126.912344046797,6,1997,27.0
1,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,4,14,N,N,8.5,N,Y,129.946284966027,1,1966,56.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,1,N,N,7.75,N,N,1.01336303542915,1,1957,67.0
0,KIT 2EA,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,26,N,N,9.35,N,N,94.9674998308354,6,2006,18.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,1,N,N,4.15,N,N,140.283827649726,1,1947,68.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,26,N,N,9.35,N,Y,7.91747855871158,8,1996,28.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,1,N,N,5.75,N,Y,337.675169109142,1,1960,38.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,22,N,N,7.75,N,Y,7.00951602320279,1,1961,63.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,22,N,N,5.45,N,Y,160.271531546578,1,1962,59.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,22,N,N,7.85,N,Y,11.7380017880988,1,1962,62.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,6,N,N,8.5,N,N,7.61998835739215,1,1974,50.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,24,N,N,9.35,N,N,5.56286705890428,6,2003,21.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,8,N,N,7.75,N,Y,0.875673729549168,1,1958,66.0
0,KIT 2W,TREATED,100,DI,NO,NONE,DONATED,KITCHENER,N,5,5,35,N,N,8.5,N,N,5.03104412252872,1,1981,43.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,4,N,N,9.1,N,Y,72.178863520943,6,1984,40.0
0,KIT 4,UNTREATED,300,PVC,NO,NONE,PURCHASED,REGION,N,0,1,26,N,N,9.35,N,N,1.23044525266531,12,2013,11.0
0,KIT 4,UNTREATED,300,PVC,NO,NONE,PURCHASED,REGION,N,0,1,28,N,N,9.35,N,N,17.9638639525401,12,2013,11.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,6,1,28,N,N,9.35,N,N,14.6975278686058,12,2013,11.0
0,KIT 6,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,6,5,N,N,9.35,N,Y,55.8441989591447,2,2012,12.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,87.9907386620573,6,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,76.4249315648671,6,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,33.3397372555976,6,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,0,N,N,9.35,N,Y,56.6668210912648,6,2011,13.0
0,KIT 6,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,13.13642360964,11,2011,13.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,10,N,N,7.75,N,Y,12.4415591264658,5,1961,63.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,7,4,23B,N,N,8.5,N,Y,1.27055225737534,1,1966,58.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,17,N,N,9.35,N,N,122.58252279255,7,2010,14.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,17,N,N,9.35,N,N,0.934652298768024,7,2010,14.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,11.7152005533242,11,1989,35.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,41.4941612401735,12,1989,35.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,28,N,N,9.35,N,Y,158.894537054021,6,2002,22.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,22,N,N,8.5,N,Y,14.2430034449402,1,1974,50.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,22,N,N,8.5,N,Y,266.47990862992,1,1974,50.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,12,N,N,9.35,N,N,7.6809681318017,6,2006,18.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,12,N,N,9.35,N,N,121.273938469436,6,2006,18.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,26,N,N,9.35,N,Y,2.27126329633885,6,2000,24.0
0,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,6,2,2,N,N,7.85,N,N,192.242761895679,1,1967,57.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,4,22,N,N,9.35,N,Y,0.523566997140396,6,2000,24.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,22,N,N,9.35,N,Y,7.24624946731699,6,2000,24.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,22,N,N,9.35,N,Y,8.57662629304579,6,2000,24.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,13,N,N,9.35,N,N,126.92121527454,9,1997,27.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,N,8.37102434932527,6,2001,23.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,4,N,N,4.55,N,Y,90.4316341792178,1,1953,54.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,13,N,N,5.85,N,N,181.517405968197,1,1967,35.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,6.45220320273428,6,2002,22.0
0,KIT 2EA,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,27,N,N,9.35,N,N,208.970774479551,6,2006,18.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,13,N,N,4.25,N,N,95.8376365493449,1,1966,53.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,11.864489821054,5,2010,14.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,9,N,Y,5.7,N,Y,215.169200986025,1,1959,55.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,N,113.965557414173,10,2015,9.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,7.35,N,N,98.8641440505387,6,2011,0.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,N,3.57505412462299,6,2011,13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,N,16.0036150649376,6,2011,13.0
1,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,7,5,5,N,N,5.45,N,N,152.888227682038,1,1963,51.0
0,MANNHEIM,TREATED,600,PVC,NO,NONE,PURCHASED,REGION,N,5,6,0,N,N,9.35,N,Y,154.503041100332,5,2010,14.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,40,N,N,9.1,N,N,43.4804314742101,6,1990,34.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,0.999434163734938,10,2011,13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,1,26,N,N,9.35,N,N,4.2586125881089,3,2011,13.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,46,N,N,9.35,N,N,15.4997946282009,1,2015,9.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,5,5,N,N,9.1,N,N,62.7782983679249,7,1992,32.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,5,5,N,N,6.15,N,N,185.513247074869,10,2015,-12.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,5,5,N,N,9.1,N,N,6.32387029169168,1,1993,31.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,2,N,N,9.35,N,N,6.04823647321053,9,2011,13.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,2,26,N,N,9.35,N,N,2.49349217118921,6,2013,11.0
0,KIT 5,TREATED,250,PVC,NO,NONE,DONATED,KITCHENER,N,5,6,27,N,N,9.35,N,Y,119.091541641482,6,2003,21.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,13,N,N,6.15,N,N,83.9187512313513,5,2012,-11.0
0,KIT 6,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,51.2741100322214,11,2011,13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,24,N,N,9.35,N,N,9.48644342713776,2,2008,16.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,30,N,N,9.35,N,Y,11.46135577839,6,2007,17.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,38,N,N,9.35,N,N,0.276604572630802,6,2001,23.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,4,N,N,3.83,N,Y,12.9072844599698,1,1952,65.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,23,N,N,9.35,N,N,205.272508101233,2,2008,16.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,23,N,N,9.35,N,N,0.385090340061121,2,2008,16.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,25,N,N,6.15,N,N,236.539683413392,1,1955,47.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,25,N,N,7.75,N,N,12.6997645973663,1,1955,69.0
0,KIT 4,UNTREATED,450,PVC,NO,NONE,PURCHASED,REGION,N,0,1,24,N,N,9.35,N,N,8.43230338266989,12,2009,15.0
0,KIT 4,UNTREATED,450,PVC,NO,NONE,PURCHASED,REGION,N,0,1,24,N,N,9.35,N,N,0.152488852463206,12,2009,15.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,1,26,N,N,8.5,N,N,35.160885432599,12,1974,50.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,14,N,N,8.5,N,N,1.09651492502031,8,1968,56.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,9.35,N,N,12.15763052841,10,2015,9.0
1,KIT 4,TREATED,200,CI,NO,NONE,DONATED,KITCHENER,N,7,5,6,N,N,6.15,N,N,89.2252154117905,1,1958,54.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,4,32,N,N,9.35,N,Y,5.82259523700235,9,2008,16.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,10.6891412866941,6,2000,24.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,3,N,N,9.35,N,N,11.1011969214009,7,2001,23.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,7,3,0,N,N,9.35,N,N,4.99067470428461,6,2004,20.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,1,8,N,N,8.5,N,N,112.096405136106,1,1973,51.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,1,8,N,N,9.1,N,N,0.700760844556628,1,1987,37.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,4,19,N,Y,4.1,N,Y,149.869344005774,1,1959,56.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,19,N,N,7.75,N,Y,0.764787611416883,1,1955,69.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,26,N,N,9.35,N,N,140.636551034757,6,1996,28.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,7,N,N,7.75,N,Y,84.3929942177748,1,1953,71.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,29,N,N,7.75,N,N,73.6410192437848,1,1932,92.0
0,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,4,22,N,N,7.75,N,Y,7.77239956162845,1,1959,65.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,29,N,N,9.1,N,N,44.3917905259259,6,1985,39.0
0,BRESLAU,TREATED,450,HDPE,NO,NONE,PURCHASED,REGION,N,8,4,0,N,N,10.0,N,Y,2.90783148380519,6,2006,18.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,5,16,N,N,5.85,N,N,199.79864186915,1,1963,56.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,0,6,41,N,N,9.1,N,Y,0.746377384418117,2,1987,37.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,17,N,N,9.35,N,Y,16.5569737546808,1,1995,29.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,18,N,N,9.35,N,N,90.4601881575177,6,1997,27.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,114.285702893853,6,1999,25.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,25,N,N,9.35,N,Y,1.02038431988049,1,2003,21.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,25,N,N,9.35,N,Y,6.33363416646579,1,2003,21.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,15,N,N,8.5,N,Y,2.02840761234126,1,1971,53.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,16,N,N,9.35,N,N,96.9211424231284,6,2005,19.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,3,20,N,N,9.35,N,N,2.28369801217643,6,2005,19.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,15,N,N,4.05,N,Y,43.9575564270792,1,1966,49.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,32,N,N,8.5,N,N,235.125370386749,1,1979,45.0
0,KIT 4A,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,2,44,N,N,9.35,N,N,35.9647223643143,10,2014,10.0
0,KIT 4A,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,2,44,N,N,9.35,N,N,26.967830158412,10,2014,10.0
0,KIT 4A,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,2,44,N,N,9.35,N,N,6.0000935452451,10,2014,10.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,4,30,N,N,9.35,N,Y,10.0542488081816,10,2014,10.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,REGION,N,7,4,0,N,N,9.1,N,Y,10.9707290302836,5,1989,35.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,4,0,N,N,9.1,N,Y,12.5588380864203,1,1989,35.0
